x1,x2,x3,x4,x5,x6,x7,y
3.41,-42.191,9.61,0,92.3521,-29.791,-39.401,98.983
3.3681,-41.863629,9.5481,0,91.16621361,-29.503629,-39.051729,98.058987
3.3264,-41.538112,9.4864,0,89.99178496,-29.218112,-38.704512,97.140736
3.2849,-41.214443,9.4249,0,88.82874001,-28.934443,-38.359343,96.228229
3.2436,-40.892616,9.3636,0,87.67700496,-28.652616,-38.016216,95.321448
3.2025,-40.572625,9.3025,0,86.53650625,-28.372625,-37.675125,94.420375
3.1616,-40.254464,9.2416,0,85.40717056,-28.094464,-37.336064,93.524992
3.1209,-39.938127,9.1809,0,84.28892481,-27.818127,-36.999027,92.635281
3.0804,-39.623608,9.1204,0,83.18169616,-27.543608,-36.664008,91.751224
3.0401,-39.310901,9.0601,0,82.08541201,-27.270901,-36.331001,90.872803
3,-39,9,0,81,-27,-36,90
2.9601,-38.690899,8.9401,0,79.92538801,-26.730899,-35.670999,89.132797
2.9204,-38.383592,8.8804,0,78.86150416,-26.463592,-35.343992,88.271176
2.8809,-38.078073,8.8209,0,77.80827681,-26.198073,-35.018973,87.415119
2.8416,-37.774336,8.7616,0,76.76563456,-25.934336,-34.695936,86.564608
2.8025,-37.472375,8.7025,0,75.73350625,-25.672375,-34.374875,85.719625
2.7636,-37.172184,8.6436,0,74.71182096,-25.412184,-34.055784,84.880152
2.7249,-36.873757,8.5849,0,73.70050801,-25.153757,-33.738657,84.046171
2.6864,-36.577088,8.5264,0,72.69949696,-24.897088,-33.423488,83.217664
2.6481,-36.282171,8.4681,0,71.70871761,-24.642171,-33.110271,82.394613
2.61,-35.989,8.41,0,70.7281,-24.389,-32.799,81.577
2.5721,-35.697569,8.3521,0,69.75757441,-24.137569,-32.489669,80.764807
2.5344,-35.407872,8.2944,0,68.79707136,-23.887872,-32.182272,79.958016
2.4969,-35.119903,8.2369,0,67.84652161,-23.639903,-31.876803,79.156609
2.4596,-34.833656,8.1796,0,66.90585616,-23.393656,-31.573256,78.360568
2.4225,-34.549125,8.1225,0,65.97500625,-23.149125,-31.271625,77.569875
2.3856,-34.266304,8.0656,0,65.05390336,-22.906304,-30.971904,76.784512
2.3489,-33.985187,8.0089,0,64.14247921,-22.665187,-30.674087,76.004461
2.3124,-33.705768,7.9524,0,63.24066576,-22.425768,-30.378168,75.229704
2.2761,-33.428041,7.8961,0,62.34839521,-22.188041,-30.084141,74.460223
2.24,-33.152,7.84,0,61.4656,-21.952,-29.792,73.696
2.2041,-32.877639,7.7841,0,60.59221281,-21.717639,-29.501739,72.937017
2.1684,-32.604952,7.7284,0,59.72816656,-21.484952,-29.213352,72.183256
2.1329,-32.333933,7.6729,0,58.87339441,-21.253933,-28.926833,71.434699
2.0976,-32.064576,7.6176,0,58.02782976,-21.024576,-28.642176,70.691328
2.0625,-31.796875,7.5625,0,57.19140625,-20.796875,-28.359375,69.953125
2.0276,-31.530824,7.5076,0,56.36405776,-20.570824,-28.078424,69.220072
1.9929,-31.266417,7.4529,0,55.54571841,-20.346417,-27.799317,68.492151
1.9584,-31.003648,7.3984,0,54.73632256,-20.123648,-27.522048,67.769344
1.9241,-30.742511,7.3441,0,53.93580481,-19.902511,-27.246611,67.051633
1.89,-30.483,7.29,0,53.1441,-19.683,-26.973,66.339
1.8561,-30.225109,7.2361,0,52.36114321,-19.465109,-26.701209,65.631427
1.8224,-29.968832,7.1824,0,51.58686976,-19.248832,-26.431232,64.928896
1.7889,-29.714163,7.1289,0,50.82121521,-19.034163,-26.163063,64.231389
1.7556,-29.461096,7.0756,0,50.06411536,-18.821096,-25.896696,63.538888
1.7225,-29.209625,7.0225,0,49.31550625,-18.609625,-25.632125,62.851375
1.6896,-28.959744,6.9696,0,48.57532416,-18.399744,-25.369344,62.168832
1.6569,-28.711447,6.9169,0,47.84350561,-18.191447,-25.108347,61.491241
1.6244,-28.464728,6.8644,0,47.11998736,-17.984728,-24.849128,60.818584
1.5921,-28.219581,6.8121,0,46.40470641,-17.779581,-24.591681,60.150843
1.56,-27.976,6.76,0,45.6976,-17.576,-24.336,59.488
1.5281,-27.733979,6.7081,0,44.99860561,-17.373979,-24.082079,58.830037
1.4964,-27.493512,6.6564,0,44.30766096,-17.173512,-23.829912,58.176936
1.4649,-27.254593,6.6049,0,43.62470401,-16.974593,-23.579493,57.528679
1.4336,-27.017216,6.5536,0,42.94967296,-16.777216,-23.330816,56.885248
1.4025,-26.781375,6.5025,0,42.28250625,-16.581375,-23.083875,56.246625
1.3716,-26.547064,6.4516,0,41.62314256,-16.387064,-22.838664,55.612792
1.3409,-26.314277,6.4009,0,40.97152081,-16.194277,-22.595177,54.983731
1.3104,-26.083008,6.3504,0,40.32758016,-16.003008,-22.353408,54.359424
1.2801,-25.853251,6.3001,0,39.69126001,-15.813251,-22.113351,53.739853
1.25,-25.625,6.25,0,39.0625,-15.625,-21.875,53.125
1.2201,-25.398249,6.2001,0,38.44124001,-15.438249,-21.638349,52.514847
1.1904,-25.172992,6.1504,0,37.82742016,-15.252992,-21.403392,51.909376
1.1609,-24.949223,6.1009,0,37.22098081,-15.069223,-21.170123,51.308569
1.1316,-24.726936,6.0516,0,36.62186256,-14.886936,-20.938536,50.712408
1.1025,-24.506125,6.0025,0,36.03000625,-14.706125,-20.708625,50.120875
1.0736,-24.286784,5.9536,0,35.44535296,-14.526784,-20.480384,49.533952
1.0449,-24.068907,5.9049,0,34.86784401,-14.348907,-20.253807,48.951621
1.0164,-23.852488,5.8564,0,34.29742096,-14.172488,-20.028888,48.373864
0.9881,-23.637521,5.8081,0,33.73402561,-13.997521,-19.805621,47.800663
0.96,-23.424,5.76,0,33.1776,-13.824,-19.584,47.232
0.9321,-23.211919,5.7121,0,32.62808641,-13.651919,-19.364019,46.667857
0.9044,-23.001272,5.6644,0,32.08542736,-13.481272,-19.145672,46.108216
0.8769,-22.792053,5.6169,0,31.54956561,-13.312053,-18.928953,45.553059
0.8496,-22.584256,5.5696,0,31.02044416,-13.144256,-18.713856,45.002368
0.822500000000001,-22.377875,5.5225,0,30.49800625,-12.977875,-18.500375,44.456125
0.795599999999999,-22.172904,5.4756,0,29.98219536,-12.812904,-18.288504,43.914312
0.7689,-21.969337,5.4289,0,29.47295521,-12.649337,-18.078237,43.376911
0.7424,-21.767168,5.3824,0,28.97022976,-12.487168,-17.869568,42.843904
0.7161,-21.566391,5.3361,0,28.47396321,-12.326391,-17.662491,42.315273
0.69,-21.367,5.29,0,27.9841,-12.167,-17.457,41.791
0.6641,-21.168989,5.2441,0,27.50058481,-12.008989,-17.253089,41.271067
0.638400000000001,-20.972352,5.1984,0,27.02336256,-11.852352,-17.050752,40.755456
0.6129,-20.777083,5.1529,0,26.55237841,-11.697083,-16.849983,40.244149
0.587599999999999,-20.583176,5.1076,0,26.08757776,-11.543176,-16.650776,39.737128
0.5625,-20.390625,5.0625,0,25.62890625,-11.390625,-16.453125,39.234375
0.5376,-20.199424,5.0176,0,25.17630976,-11.239424,-16.257024,38.735872
0.5129,-20.009567,4.9729,0,24.72973441,-11.089567,-16.062467,38.241601
0.4884,-19.821048,4.9284,0,24.28912656,-10.941048,-15.869448,37.751544
0.4641,-19.633861,4.8841,0,23.85443281,-10.793861,-15.677961,37.265683
0.44,-19.448,4.84,0,23.4256,-10.648,-15.488,36.784
0.4161,-19.263459,4.7961,0,23.00257521,-10.503459,-15.299559,36.306477
0.3924,-19.080232,4.7524,0,22.58530576,-10.360232,-15.112632,35.833096
0.3689,-18.898313,4.7089,0,22.17373921,-10.218313,-14.927213,35.363839
0.3456,-18.717696,4.6656,0,21.76782336,-10.077696,-14.743296,34.898688
0.3225,-18.538375,4.6225,0,21.36750625,-9.938375,-14.560875,34.437625
0.2996,-18.360344,4.5796,0,20.97273616,-9.800344,-14.379944,33.980632
0.276899999999999,-18.183597,4.5369,0,20.58346161,-9.663597,-14.200497,33.527691
0.2544,-18.008128,4.4944,0,20.19963136,-9.528128,-14.022528,33.078784
0.2321,-17.833931,4.4521,0,19.82119441,-9.393931,-13.846031,32.633893
0.21,-17.661,4.41,0,19.4481,-9.261,-13.671,32.193
0.1881,-17.489329,4.3681,0,19.08029761,-9.129329,-13.497429,31.756087
0.1664,-17.318912,4.3264,0,18.71773696,-8.998912,-13.325312,31.323136
0.1449,-17.149743,4.2849,0,18.36036801,-8.869743,-13.154643,30.894129
0.1236,-16.981816,4.2436,0,18.00814096,-8.741816,-12.985416,30.469048
0.1025,-16.815125,4.2025,0,17.66100625,-8.615125,-12.817625,30.047875
0.0816,-16.649664,4.1616,0,17.31891456,-8.489664,-12.651264,29.630592
0.060899999999999,-16.485427,4.1209,0,16.98181681,-8.365427,-12.486327,29.217181
0.0404,-16.322408,4.0804,0,16.64966416,-8.242408,-12.322808,28.807624
0.020099999999999,-16.160601,4.0401,0,16.32240801,-8.120601,-12.160701,28.401903
0,-16,4,0,16,-8,-12,28
-0.0199,-15.840599,3.9601,0,15.68239201,-7.880599,-11.840699,27.601897
-0.0396,-15.682392,3.9204,0,15.36953616,-7.762392,-11.682792,27.207576
-0.0591,-15.525373,3.8809,0,15.06138481,-7.645373,-11.526273,26.817019
-0.0784,-15.369536,3.8416,0,14.75789056,-7.529536,-11.371136,26.430208
-0.0975,-15.214875,3.8025,0,14.45900625,-7.414875,-11.217375,26.047125
-0.1164,-15.061384,3.7636,0,14.16468496,-7.301384,-11.064984,25.667752
-0.1351,-14.909057,3.7249,0,13.87488001,-7.189057,-10.913957,25.292071
-0.1536,-14.757888,3.6864,0,13.58954496,-7.077888,-10.764288,24.920064
-0.1719,-14.607871,3.6481,0,13.30863361,-6.967871,-10.615971,24.551713
-0.19,-14.459,3.61,0,13.0321,-6.859,-10.469,24.187
-0.2079,-14.311269,3.5721,0,12.75989841,-6.751269,-10.323369,23.825907
-0.2256,-14.164672,3.5344,0,12.49198336,-6.644672,-10.179072,23.468416
-0.2431,-14.019203,3.4969,0,12.22830961,-6.539203,-10.036103,23.114509
-0.2604,-13.874856,3.4596,0,11.96883216,-6.434856,-9.894456,22.764168
-0.2775,-13.731625,3.4225,0,11.71350625,-6.331625,-9.754125,22.417375
-0.2944,-13.589504,3.3856,0,11.46228736,-6.229504,-9.615104,22.074112
-0.3111,-13.448487,3.3489,0,11.21513121,-6.128487,-9.477387,21.734361
-0.3276,-13.308568,3.3124,0,10.97199376,-6.028568,-9.340968,21.398104
-0.3439,-13.169741,3.2761,0,10.73283121,-5.929741,-9.205841,21.065323
-0.36,-13.032,3.24,0,10.4976,-5.832,-9.072,20.736
-0.3759,-12.895339,3.2041,0,10.26625681,-5.735339,-8.939439,20.410117
-0.3916,-12.759752,3.1684,0,10.03875856,-5.639752,-8.808152,20.087656
-0.4071,-12.625233,3.1329,0,9.81506241,-5.545233,-8.678133,19.768599
-0.4224,-12.491776,3.0976,0,9.59512576,-5.451776,-8.549376,19.452928
-0.4375,-12.359375,3.0625,0,9.37890625,-5.359375,-8.421875,19.140625
-0.4524,-12.228024,3.0276,0,9.16636176,-5.268024,-8.295624,18.831672
-0.4671,-12.097717,2.9929,0,8.95745041,-5.177717,-8.170617,18.526051
-0.4816,-11.968448,2.9584,0,8.75213056,-5.088448,-8.046848,18.223744
-0.4959,-11.840211,2.9241,0,8.55036081,-5.000211,-7.924311,17.924733
-0.51,-11.713,2.89,0,8.3521,-4.913,-7.803,17.629
-0.5239,-11.586809,2.8561,0,8.15730721,-4.826809,-7.682909,17.336527
-0.5376,-11.461632,2.8224,0,7.96594176,-4.741632,-7.564032,17.047296
-0.5511,-11.337463,2.7889,0,7.77796321,-4.657463,-7.446363,16.761289
-0.5644,-11.214296,2.7556,0,7.59333136,-4.574296,-7.329896,16.478488
-0.5775,-11.092125,2.7225,0,7.41200625,-4.492125,-7.214625,16.198875
-0.5904,-10.970944,2.6896,0,7.23394816,-4.410944,-7.100544,15.922432
-0.6031,-10.850747,2.6569,0,7.05911761,-4.330747,-6.987647,15.649141
-0.6156,-10.731528,2.6244,0,6.88747536,-4.251528,-6.875928,15.378984
-0.6279,-10.613281,2.5921,0,6.71898241,-4.173281,-6.765381,15.111943
-0.64,-10.496,2.56,0,6.5536,-4.096,-6.656,14.848
-0.6519,-10.379679,2.5281,0,6.39128961,-4.019679,-6.547779,14.587137
-0.6636,-10.264312,2.4964,0,6.23201296,-3.944312,-6.440712,14.329336
-0.6751,-10.149893,2.4649,0,6.07573201,-3.869893,-6.334793,14.074579
-0.6864,-10.036416,2.4336,0,5.92240896,-3.796416,-6.230016,13.822848
-0.6975,-9.923875,2.4025,0,5.77200625,-3.723875,-6.126375,13.574125
-0.7084,-9.812264,2.3716,0,5.62448656,-3.652264,-6.023864,13.328392
-0.7191,-9.701577,2.3409,0,5.47981281,-3.581577,-5.922477,13.085631
-0.7296,-9.591808,2.3104,0,5.33794816,-3.511808,-5.822208,12.845824
-0.7399,-9.482951,2.2801,0,5.19885601,-3.442951,-5.723051,12.608953
-0.75,-9.375,2.25,0,5.0625,-3.375,-5.625,12.375
-0.7599,-9.267949,2.2201,0,4.92884401,-3.307949,-5.528049,12.143947
-0.7696,-9.161792,2.1904,0,4.79785216,-3.241792,-5.432192,11.915776
-0.7791,-9.056523,2.1609,0,4.66948881,-3.176523,-5.337423,11.690469
-0.7884,-8.952136,2.1316,0,4.54371856,-3.112136,-5.243736,11.468008
-0.7975,-8.848625,2.1025,0,4.42050625,-3.048625,-5.151125,11.248375
-0.8064,-8.745984,2.0736,0,4.29981696,-2.985984,-5.059584,11.031552
-0.8151,-8.644207,2.0449,0,4.18161601,-2.924207,-4.969107,10.817521
-0.8236,-8.543288,2.0164,0,4.06586896,-2.863288,-4.879688,10.606264
-0.8319,-8.443221,1.9881,0,3.95254161,-2.803221,-4.791321,10.397763
-0.84,-8.344,1.96,0,3.8416,-2.744,-4.704,10.192
-0.8479,-8.245619,1.9321,0,3.73301041,-2.685619,-4.617719,9.988957
-0.8556,-8.148072,1.9044,0,3.62673936,-2.628072,-4.532472,9.788616
-0.8631,-8.051353,1.8769,0,3.52275361,-2.571353,-4.448253,9.590959
-0.8704,-7.955456,1.8496,0,3.42102016,-2.515456,-4.365056,9.395968
-0.8775,-7.860375,1.8225,0,3.32150625,-2.460375,-4.282875,9.203625
-0.8844,-7.766104,1.7956,0,3.22417936,-2.406104,-4.201704,9.013912
-0.8911,-7.672637,1.7689,0,3.12900721,-2.352637,-4.121537,8.826811
-0.8976,-7.579968,1.7424,0,3.03595776,-2.299968,-4.042368,8.642304
-0.9039,-7.488091,1.7161,0,2.94499921,-2.248091,-3.964191,8.460373
-0.91,-7.397,1.69,0,2.8561,-2.197,-3.887,8.281
-0.9159,-7.306689,1.6641,0,2.76922881,-2.146689,-3.810789,8.104167
-0.9216,-7.217152,1.6384,0,2.68435456,-2.097152,-3.735552,7.929856
-0.9271,-7.128383,1.6129,0,2.60144641,-2.048383,-3.661283,7.758049
-0.9324,-7.040376,1.5876,0,2.52047376,-2.000376,-3.587976,7.588728
-0.9375,-6.953125,1.5625,0,2.44140625,-1.953125,-3.515625,7.421875
-0.9424,-6.866624,1.5376,0,2.36421376,-1.906624,-3.444224,7.257472
-0.9471,-6.780867,1.5129,0,2.28886641,-1.860867,-3.373767,7.095501
-0.9516,-6.695848,1.4884,0,2.21533456,-1.815848,-3.304248,6.935944
-0.9559,-6.611561,1.4641,0,2.14358881,-1.771561,-3.235661,6.778783
-0.96,-6.528,1.44,0,2.0736,-1.728,-3.168,6.624
-0.9639,-6.445159,1.4161,0,2.00533921,-1.685159,-3.101259,6.471577
-0.9676,-6.363032,1.3924,0,1.93877776,-1.643032,-3.035432,6.321496
-0.9711,-6.281613,1.3689,0,1.87388721,-1.601613,-2.970513,6.173739
-0.9744,-6.200896,1.3456,0,1.81063936,-1.560896,-2.906496,6.028288
-0.9775,-6.120875,1.3225,0,1.74900625,-1.520875,-2.843375,5.885125
-0.9804,-6.041544,1.2996,0,1.68896016,-1.481544,-2.781144,5.744232
-0.9831,-5.962897,1.2769,0,1.63047361,-1.442897,-2.719797,5.605591
-0.9856,-5.884928,1.2544,0,1.57351936,-1.404928,-2.659328,5.469184
-0.9879,-5.807631,1.2321,0,1.51807041,-1.367631,-2.599731,5.334993
-0.99,-5.731,1.21,0,1.4641,-1.331,-2.541,5.203
-0.9919,-5.655029,1.1881,0,1.41158161,-1.295029,-2.483129,5.073187
-0.9936,-5.579712,1.1664,0,1.36048896,-1.259712,-2.426112,4.945536
-0.9951,-5.505043,1.1449,0,1.31079601,-1.225043,-2.369943,4.820029
-0.9964,-5.431016,1.1236,0,1.26247696,-1.191016,-2.314616,4.696648
-0.9975,-5.357625,1.1025,0,1.21550625,-1.157625,-2.260125,4.575375
-0.9984,-5.284864,1.0816,0,1.16985856,-1.124864,-2.206464,4.456192
-0.9991,-5.212727,1.0609,0,1.12550881,-1.092727,-2.153627,4.339081
-0.9996,-5.141208,1.0404,0,1.08243216,-1.061208,-2.101608,4.224024
-0.9999,-5.070301,1.0201,0,1.04060401,-1.030301,-2.050401,4.111003
-1,-5,1,0,1,-1,-2,4
-0.9999,-4.930299,0.9801,0,0.96059601,-0.970299,-1.950399,3.890997
-0.9996,-4.861192,0.9604,0,0.92236816,-0.941192,-1.901592,3.783976
-0.9991,-4.792673,0.9409,0,0.88529281,-0.912673,-1.853573,3.678919
-0.9984,-4.724736,0.9216,0,0.84934656,-0.884736,-1.806336,3.575808
-0.9975,-4.657375,0.9025,0,0.81450625,-0.857375,-1.759875,3.474625
-0.9964,-4.590584,0.8836,0,0.78074896,-0.830584,-1.714184,3.375352
-0.9951,-4.524357,0.8649,0,0.74805201,-0.804357,-1.669257,3.277971
-0.9936,-4.458688,0.8464,0,0.71639296,-0.778688,-1.625088,3.182464
-0.9919,-4.393571,0.8281,0,0.68574961,-0.753571,-1.581671,3.088813
-0.99,-4.329,0.81,0,0.6561,-0.729,-1.539,2.997
-0.9879,-4.264969,0.7921,0,0.62742241,-0.704969,-1.497069,2.907007
-0.9856,-4.201472,0.7744,0,0.59969536,-0.681472,-1.455872,2.818816
-0.9831,-4.138503,0.7569,0,0.57289761,-0.658503,-1.415403,2.732409
-0.9804,-4.076056,0.7396,0,0.54700816,-0.636056,-1.375656,2.647768
-0.9775,-4.014125,0.7225,0,0.52200625,-0.614125,-1.336625,2.564875
-0.9744,-3.952704,0.7056,0,0.49787136,-0.592704,-1.298304,2.483712
-0.9711,-3.891787,0.6889,0,0.47458321,-0.571787,-1.260687,2.404261
-0.9676,-3.831368,0.6724,0,0.45212176,-0.551368,-1.223768,2.326504
-0.9639,-3.771441,0.6561,0,0.43046721,-0.531441,-1.187541,2.250423
-0.96,-3.712,0.64,0,0.4096,-0.512,-1.152,2.176
-0.9559,-3.653039,0.6241,0,0.38950081,-0.493039,-1.117139,2.103217
-0.9516,-3.594552,0.6084,0,0.37015056,-0.474552,-1.082952,2.032056
-0.9471,-3.536533,0.5929,0,0.35153041,-0.456533,-1.049433,1.962499
-0.9424,-3.478976,0.5776,0,0.33362176,-0.438976,-1.016576,1.894528
-0.9375,-3.421875,0.5625,0,0.31640625,-0.421875,-0.984375,1.828125
-0.9324,-3.365224,0.5476,0,0.29986576,-0.405224,-0.952824,1.763272
-0.9271,-3.309017,0.5329,0,0.28398241,-0.389017,-0.921917,1.699951
-0.9216,-3.253248,0.5184,0,0.26873856,-0.373248,-0.891648,1.638144
-0.9159,-3.197911,0.5041,0,0.25411681,-0.357911,-0.862011,1.577833
-0.91,-3.143,0.49,0,0.2401,-0.343,-0.833,1.519
-0.9039,-3.088509,0.4761,0,0.22667121,-0.328509,-0.804609,1.461627
-0.8976,-3.034432,0.4624,0,0.21381376,-0.314432,-0.776832,1.405696
-0.8911,-2.980763,0.4489,0,0.20151121,-0.300763,-0.749663,1.351189
-0.8844,-2.927496,0.4356,0,0.18974736,-0.287496,-0.723096,1.298088
-0.8775,-2.874625,0.4225,0,0.17850625,-0.274625,-0.697125,1.246375
-0.8704,-2.822144,0.4096,0,0.16777216,-0.262144,-0.671744,1.196032
-0.8631,-2.770047,0.3969,0,0.15752961,-0.250047,-0.646947,1.147041
-0.8556,-2.718328,0.3844,0,0.14776336,-0.238328,-0.622728,1.099384
-0.8479,-2.666981,0.3721,0,0.13845841,-0.226981,-0.599081,1.053043
-0.84,-2.616,0.36,0,0.1296,-0.216,-0.576,1.008
-0.8319,-2.565379,0.3481,0,0.12117361,-0.205379,-0.553479,0.964237
-0.8236,-2.515112,0.3364,0,0.11316496,-0.195112,-0.531512,0.921736
-0.8151,-2.465193,0.3249,0,0.10556001,-0.185193,-0.510093,0.880479
-0.8064,-2.415616,0.3136,0,0.09834496,-0.175616,-0.489216,0.840448
-0.7975,-2.366375,0.3025,0,0.09150625,-0.166375,-0.468875,0.801625
-0.7884,-2.317464,0.2916,0,0.08503056,-0.157464,-0.449064,0.763992
-0.7791,-2.268877,0.2809,0,0.07890481,-0.148877,-0.429777,0.727531
-0.7696,-2.220608,0.2704,0,0.07311616,-0.140608,-0.411008,0.692224
-0.7599,-2.172651,0.2601,0,0.06765201,-0.132651,-0.392751,0.658053
-0.75,-2.125,0.25,0,0.0625,-0.125,-0.375,0.625
-0.7399,-2.077649,0.2401,0,0.05764801,-0.117649,-0.357749,0.593047
-0.7296,-2.030592,0.2304,0,0.05308416,-0.110592,-0.340992,0.562176
-0.7191,-1.983823,0.2209,0,0.04879681,-0.103823,-0.324723,0.532369
-0.7084,-1.937336,0.2116,0,0.04477456,-0.097336,-0.308936,0.503608
-0.6975,-1.891125,0.2025,0,0.04100625,-0.091125,-0.293625,0.475875
-0.6864,-1.845184,0.1936,0,0.03748096,-0.085184,-0.278784,0.449152
-0.6751,-1.799507,0.1849,0,0.03418801,-0.079507,-0.264407,0.423421
-0.6636,-1.754088,0.1764,0,0.03111696,-0.074088,-0.250488,0.398664
-0.6519,-1.708921,0.1681,0,0.02825761,-0.068921,-0.237021,0.374863
-0.64,-1.664,0.16,0,0.0256,-0.064,-0.224,0.352
-0.6279,-1.619319,0.1521,0,0.02313441,-0.059319,-0.211419,0.330057
-0.6156,-1.574872,0.1444,0,0.02085136,-0.054872,-0.199272,0.309016
-0.6031,-1.530653,0.1369,0,0.01874161,-0.050653,-0.187553,0.288859
-0.5904,-1.486656,0.1296,0,0.01679616,-0.046656,-0.176256,0.269568
-0.5775,-1.442875,0.1225,0,0.01500625,-0.042875,-0.165375,0.251125
-0.5644,-1.399304,0.1156,0,0.01336336,-0.039304,-0.154904,0.233512
-0.5511,-1.355937,0.1089,0,0.01185921,-0.035937,-0.144837,0.216711
-0.5376,-1.312768,0.1024,0,0.01048576,-0.032768,-0.135168,0.200704
-0.5239,-1.269791,0.0961,0,0.00923521,-0.029791,-0.125891,0.185473
-0.51,-1.227,0.09,0,0.0081,-0.027,-0.117,0.171
-0.4959,-1.184389,0.0841,0,0.00707281,-0.024389,-0.108489,0.157267
-0.4816,-1.141952,0.0784,0,0.00614656,-0.021952,-0.100352,0.144256
-0.4671,-1.099683,0.0729,0,0.00531441,-0.019683,-0.092583,0.131949
-0.4524,-1.057576,0.0676,0,0.00456976,-0.017576,-0.085176,0.120328
-0.4375,-1.015625,0.0625,0,0.00390625,-0.015625,-0.078125,0.109375
-0.4224,-0.973824,0.0576,0,0.00331776,-0.013824,-0.071424,0.099072
-0.4071,-0.932167,0.0529,0,0.00279841,-0.012167,-0.065067,0.089401
-0.3916,-0.890648,0.0484,0,0.00234256,-0.010648,-0.059048,0.080344
-0.3759,-0.849261,0.0441,0,0.00194481,-0.009261,-0.053361,0.071883
-0.36,-0.808,0.04,0,0.0016,-0.008,-0.048,0.064
-0.3439,-0.766859,0.0361,0,0.00130321,-0.006859,-0.042959,0.056677
-0.3276,-0.725832,0.0324,0,0.00104976,-0.005832,-0.038232,0.049896
-0.3111,-0.684913,0.0289,0,0.00083521,-0.004913,-0.033813,0.043639
-0.2944,-0.644096,0.0256,0,0.00065536,-0.004096,-0.029696,0.037888
-0.277499999999998,-0.603374999999996,0.0225,0,0.00050625,-0.003375,-0.025875,0.032625
-0.2604,-0.562744,0.0196,0,0.00038416,-0.002744,-0.022344,0.027832
-0.2431,-0.522197,0.0169,0,0.00028561,-0.002197,-0.019097,0.023491
-0.2256,-0.481728,0.0144,0,0.00020736,-0.001728,-0.016128,0.019584
-0.2079,-0.441331,0.0121,0,0.00014641,-0.001331,-0.013431,0.016093
-0.19,-0.401,0.01,0,0.0001,-0.001,-0.011,0.013
-0.1719,-0.360729,0.0081,0,6.56E-05,-0.000729,-0.008829,0.010287
-0.1536,-0.320512,0.0064,0,4.1E-05,-0.000512,-0.006912,0.007936
-0.1351,-0.280343,0.0049,0,2.4E-05,-0.000343,-0.005243,0.005929
-0.1164,-0.240216,0.0036,0,1.3E-05,-0.000216,-0.003816,0.004248
-0.0975,-0.200125,0.0025,0,6.25E-06,-0.000125,-0.002625,0.002875
-0.0784,-0.160064,0.0016,0,2.56E-06,-6.4E-05,-0.001664,0.001792
-0.0591,-0.120027,0.0009,0,8.1E-07,-2.7E-05,-0.000927,0.000981
-0.0396,-0.080008,0.0004,0,1.6E-07,-8E-06,-0.000408,0.000424
-0.0199,-0.040001,0.0001,0,1E-08,-1E-06,-0.000101,0.000103
0,0,0,0,0,0,0,0
0.0201,0.040001,0.0001,0,1E-08,1E-06,-9.9E-05,9.7E-05
0.040400000000002,0.080008000000004,0.0004,0,1.6E-07,8E-06,-0.000392,0.000376
0.0609,0.120027,0.0009,0,8.1E-07,2.7E-05,-0.000873,0.000819
0.0816,0.160064,0.0016,0,2.56E-06,6.4E-05,-0.001536,0.001408
0.1025,0.200125,0.0025,0,6.25E-06,0.000125,-0.002375,0.002125
0.123600000000002,0.240216000000004,0.0036,0,1.3E-05,0.000216,-0.003384,0.002952
0.1449,0.280343,0.0049,0,2.4E-05,0.000343,-0.004557,0.003871
0.1664,0.320512,0.0064,0,4.1E-05,0.000512,-0.005888,0.004864
0.1881,0.360729,0.0081,0,6.56E-05,0.000729,-0.007371,0.005913
0.210000000000002,0.401000000000004,0.01,0,0.0001,0.001,-0.009,0.007
0.2321,0.441331,0.0121,0,0.00014641,0.001331,-0.010769,0.008107
0.2544,0.481728,0.0144,0,0.00020736,0.001728,-0.012672,0.009216
0.2769,0.522197,0.0169,0,0.00028561,0.002197,-0.014703,0.010309
0.2996,0.562744,0.0196,0,0.00038416,0.002744,-0.016856,0.011368
0.3225,0.603375,0.0225,0,0.00050625,0.003375,-0.019125,0.012375
0.3456,0.644096,0.0256,0,0.00065536,0.004096,-0.021504,0.013312
0.3689,0.684913,0.0289,0,0.00083521,0.004913,-0.023987,0.014161
0.3924,0.725832,0.0324,0,0.00104976,0.005832,-0.026568,0.014904
0.4161,0.766859,0.0361,0,0.00130321,0.006859,-0.029241,0.015523
0.44,0.808,0.04,0,0.0016,0.008,-0.032,0.016
0.4641,0.849261,0.0441,0,0.00194481,0.009261,-0.034839,0.016317
0.4884,0.890648,0.0484,0,0.00234256,0.010648,-0.037752,0.016456
0.5129,0.932167,0.0529,0,0.00279841,0.012167,-0.040733,0.016399
0.5376,0.973824,0.0576,0,0.00331776,0.013824,-0.043776,0.016128
0.5625,1.015625,0.0625,0,0.00390625,0.015625,-0.046875,0.015625
0.5876,1.057576,0.0676,0,0.00456976,0.017576,-0.050024,0.014872
0.6129,1.099683,0.0729,0,0.00531441,0.019683,-0.053217,0.013851
0.6384,1.141952,0.0784,0,0.00614656,0.021952,-0.056448,0.012544
0.6641,1.184389,0.0841,0,0.00707281,0.024389,-0.059711,0.010933
0.69,1.227,0.09,0,0.0081,0.027,-0.063,0.009
0.7161,1.269791,0.0961,0,0.00923521,0.029791,-0.066309,0.006727
0.7424,1.312768,0.1024,0,0.01048576,0.032768,-0.069632,0.004096
